,Dialogue,age
3933,"직장도 관두더니, 그나마 월세 좀 받아먹던 점포에단 동료 엄마 가게나 차려 주고. 그 가게 나한테 넘겼으면 월세는 냈을 거 아냐.. 쯧..",10
3934,..자리 잡으시면 다 받을 거야. 걱정 말아.,10
3935,"영철이 너, 조그만 중고 트럭 좀 알아봐.",10
3936,예?,10
3937,"토스트장사, 일단 스넥카로 시작해보자. 경찰서 앞에다 펼쳐놓고, 짬밥에 지친 애들한테 팔아보자.",10
3938,오라버니...,10
3939,"형님, 경찰서엔 짭새들이 얼마나 살아요? ..몇 분 계세요?",10
3940,..의경 애들까지 하면.. 한 삼백 칠팔십 명?,10
3941,"그럼 보자.. 토스트 하나에 1500원, 곱하기 이백 오십만 잡아도.. 하루에.. 오우...",10
3942,얼마야?,10
3943,몰라. 나 문과잖아.,10
3944,난 내일부터 서울 떠난다. 민아랑 같이 캠핑도 하고.. 좀 쉬다 올게.,10
3945,지금 여행 다닐 때야.. 직장 안 구해?! ..직장 없으면 양육권 소송서 불리해질 수도 있다며...,10
3946,내가 왜 직장이 없어. 토스트 가게 사장은 나다. 당분간만.. 그만가자. 나 짐 싸야 돼. 민아야. 할머니에게 인사하고 집에 가자.,10
3947,"할머니, 안녕히 계세요! 조만간 아빠가 할머니 만나러 간데요. 나는 아주 나중에 호호할머니가 돼서 가께요. 아빠랑 잘 놀고 계세요.",10
3948,"쟤가 오빠 닮아 참 똑똑해. 민아야, 고모랑 손 닦자. 손 탁탁 털어.",10
3949,우리 꺼 맞는데요.,10
3950,모셔다 드려.,10
3951,신분 확인 안 해도..,10
3952,그거 확인 하면 우리 장사 못한다. 찾아가시는 건가요?,10
3953,..예..,10
3954,얼마나?,10
3955,"..다요, 전부 다.",10
3956,금고주인이 제대로 안 가르쳐 주셨나 보네.,10
3957,번호 누르시고 들어가시면 됩니다.,10
3958,!!!,10
3959,"트럭 한 대 불러드릴까, 아니면 안전한 수표로 만들어 드릴까.. 7프로 띠고..",10
3960,"오빠, 난데.. 진짜 돈 얘기해서 미안한데... 바빠?",10
3961,..아냐.. 계속해봐.,10
3962,..한 300백 정도 빌려줄 수 없나.. 더 이상 카드 돌려막기가 안 되네...,10
3963,..헛.. 헛..,10
3964,"..오빠, 화났어? ..미안해. ..오빠? 오빠, 술 마셔? 오빠?",10
3965,조폭. 이강희 논설주간과 오랜 공생관계.,10
3966,수도일보 논설주간. 일국당 장필우 의원을 유력한 대권후보로 키운 킹메이커.,10
3967,"서울지검 특수부 검사. 물라면 물고 놓으라면 놓고, 조직에 충성하는 사냥개.",10
3968,일국당 유력 대권후보. 이강희 논설주간과 고등학교 동창.,10
3969,미래자동차 회장. 이강희 논설주간과 장필우 의원의 든든한 후원자.,10
3970,청담동 룸살롱 얼굴마담. 조폭 안상구가 관리하던 예전 걸그룹의 멤버.,10
3971,문방섀시 대표. 조폭 안상구의 심복.,10
3972,오회장의 해결사. 조폭 안상구를 폐인으로 만든 장본인.,10
3973,일국당 대권후보를 두고 장필우와 경쟁한다.,10
3974,우검사의 직속상관. 차기 대권을 주시하며 줄타기에 정신없다.,10
3975,부장검사의 선배. 김석우 의원 라인에 줄을 대고 있다.,10
3976,월간수도 검찰청 출입기자.,10
3977,중부경찰서 정보과 팀장. 장필우 의원의 지시로 안상구를 감시한다.,10
3978,야당 최고의원. 우검사의 대학교 스승.,10
3979,"그럼, 시작하겠습니다.",10
3980,이유가 뭔가요? 이런 선택을 하신 진짜 이유가 있을 거 같은데.,10
3981,"기자양반, 영화 좋아허요?",10
3982,예.. 뭐...,10
3983,빠빠빠... 빠빠빠.. 빠라라~,10
3984,?,10
3985,예전에 토요명화 허벌나게 봤구만.. 이 음악만 나오면 가슴이 벌렁벌렁했지..,10
3986,"질문에 좀 집중하죠. 정의심 때문입니까? 아님, 복수?",10
3987,그 얘기는 난중에 하기로 허고..,10
3988,"저, 영화 얘기는 나중에 하고요. 내가 지금 영화 보러온 것도 아니구..",10
3989,"어이, 사람 말하는데 톡톡 자르지 말고 끝까지 들어.",10
3990,...,10
3991,"여튼, 잭니콜슨 코가 아주 십창이 나거든...",10
3992,...?,10
3993,이 도시 사람들 절반이 그 사실을 은폐하려는 것,10
3994,그니까 이유가 뭐냐고요? 이런 선택을 하신 이유가 있을 거 아닙니까?,10
3995,...,10
3996,"정의심, 복수 그거야 난 상관없소. 하지만 기자양반, 빌어",10
3997,아무래도 검찰의 수사는 피할 수 없겠습니다.,10
3998,주여.. 혜안을 주소서...,10
3999,"예, 까라면 까고 덮으라면 덮는 서울지검 특수부 검사 우장훈입니다.",10
4000,이 새끼가.. 지금 어디야?,10
4001,낚시하는데요.,10
4002,지금 물고기 잡을 때냐?,10
4003,휴가 가라면서요?,10
4004,너 임마 장필우 잡고 싶다며!,10
4005,잡지 말라면서요?,10
4006,안상구가 기자회견을 한다잖아!,10
4007,그럼 물고기 그만잡고 장필우 잡으러 들어갑니다?,10
4008,당장 들어와서 브리핑부터 해!!,10
4009,"주간님, 가판마감입니다. 원고 어떻게 되셨습니까?",10
4010,문 닫아요.,10
4011,국장님께서 빨리 마감해달라셨습니다.,10
4012,문 닫습니다.,10
4013,꼭 오게 만드시네... 또 어떤 단어가 연필을 멈추게 했습니까?,10
4014,“의도했다”와 “의도를 의심케 했다”,10
4015,의도했죠...! 단체행동이 어딨습니까.,10
4016,“의도했다”라면 좀 더 밝혀져야 합니다. 아직은 러프해요.,10
4017,우린 “의도했다”입니다.,10
4018,우린.. 우리 신문은... 그렇죠!,10
4019,예!,10
4020,됐습니다.,10
4021,에이~ 주간님도 참.. 세상 어느 논설주간이 상의하고 단어를 써요.,10
4022,미안하지만 회사에 반하는 글을 쓸 수 있나요.,10
4023,본받아야해! 본받아야해!,10
4024,물건은?,10
4025,갈팡질팡하는데요.. 술만 먹고.,10
4026,이 씨발놈 술을 처먹어도 아주 비싼 데만 골라요..,10
4027,오빠가 대학 다닐 때 최루가스 엄청 맡았거든.. 돌멩이도 좀 던졌고...,10
4028,비자금? 그게 뭔데?,10
4029,거 마누라 몰래 조금 슈킹하는 게 있어.. 그래야 부모님 용돈도 드리고...,10
4030,우리 오빠 증말 힘들겠다..,10
4031,그 맘 제가 다 이해하죠.. 정의심 땜에 잠 한숨 못 주무시,10
4032,물론 정의를 위해서 내가 희생을 하는 건 올라잇!! 근데.. 가족을 생각하자,10
4033,"야, 니들 좀 나가있어.",10
4034,"왜, 분위기 좋은데?",10
4035,씨발.. 나가 있으라고.,10
4036,"야, 어디가? 이리와~",10
4037,뭐야! 씨발!!,10
4038,"어이, 대한민국 검사가 좆으로 보여?",10
4039,...,10
4040,"똑바로 앉아, 씨발놈아!!",10
4041,얼마나 빼돌렸어? 1억? 십억?,10
4042,무슨 말씀이신지..,10
4043,"어이, 똑똑히 들어. 미래차가 한결은행서 3천억을 받아서 비자금을 조성하고",10
4044,...,10
4045,"날 찾아왔으면 비즈니스를 해야지. 왜 술만 처먹고 지랄이야, 지랄은.",10
4046,...,10
4047,"어떡할래? 나랑 같이 검찰로 갈래, 아님 물건 넘기고 집으로 갈래?",10
4048,... 잠깐 화장실 좀..,10
4049,너무 세게 몰아붙이신거 아닌가 싶네요..,10
4050,"그럼, 병신처럼 저 새끼 술이나 사주고 밑이나 닦아줄 거 그랬나?",10
4051,뭐.. 그건 아니죠... 근데 비자금에 손댄 건 어떻게 아셨어요?,10
4052,검둥개 멱 감는다고.. 원래 구린 놈들은 아무리 씻어도 구린내가 가시질 않,10
4053,씨발.. 잘못 걸렸네...,10
4054,밟으면 지렁이도 꿈틀댄다고? 조까고 있네.,10
4055,그래서 사랑하는 여자까지 죽였어요? 대한그룹의 사위가 되려고.,10
4056,... 너 지금 나 협박하냐?,10
4057,"... 아니, 당신을 죽여 버릴 거야!!",10
4058,... 컷!!,10
4059,"사장님, 어때요?",10
4060,우리 혜진이 많이 늘었구만..,10
4061,정말?,10
4062,힘만 좀 빼면 좋겄는데.. 대사는 다 익혔고?,10
4063,대사야 다 외웠죠.. 근데 감독님이 날 캐스팅할까?,10
4064,그딴 건 걱정 말고 넌 캐릭터나 연구혀. 나머진 내가 알아서 할 테니까.,10
4065,3분만 있다가 들여보내. 감독 왔다.,10
4066,우리도 감독님이랑 작업하고 싶은 맘이 없는 건 아닌데.. (반가운 얼굴로 눈,10
4067,박감독이 아주 난리가 났구만..,10
4068,박감독 누구?,10
4069,박영철감독이라고.. 왜 지난번 깐에서 감독상 받고.. 요즘 잘나가데..,10
4070,"예, 장민호라고 합니다. 반갑습니다.",10
4071,근데 박감독이 왜?,10
4072,왜긴 뭐.. 김스타 좀 보자는데.. 책도 없이 얼굴 봐서 어쩌,10
4073,책은 봤어?,10
4074,... 밟으면 지렁이도 꿈틀댄다고? 조까고 있네.,10
4075,그래서 사랑하는 여자까지 죽였어요?,10
4076,너 지금 나 협박하냐?,10
4077,"... 아니, 당신을 죽여 버릴 거야!!",10
4078,...?,10
4079,책은 잘 봤습니다. 인사들 하세요. 여긴 내가 데꾸있는 신인배우.,10
4080,...? 김스타는 언제 오나?,10
4081,김스타는 곧 옵니다. 차가 좀 막혀서.. 감독님 우리 혜진이 어때요?,10
4082,그거야 뭐.. 당혹스럽네..,10
4083,혜진이는 그만 나가있고.,10
4084,"감독님, 그럼 담에 뵐게요.",10
4085,부담은 갖지 마시고.. 내가 뭐 꼭 우리 혜진이를 써야 김스타를 박겠다는..,10
4086,...?,10
4087,하하하.. 우리 안대표 참.. 하여튼 유머감각이 남달라... 하하하..,10
4088,웃겨? 내가 웃기냐고?,10
4089,...? 아니.. 그게 아니고.. 난 그냥...,10
4090,쫄기는.. 그냥 뭐 저야 감독님헌테 정중히 부탁드리는 겁니다.,10
4091,"우리 안대표님, 영화 잘 아시네.. 전문가야.. 영화과 나오셨나?",10
4092,"...? 그려, 어떻게 됐냐? 지금 미팅중이니",10
4093,내가 소싯적에 토요명화 죽돌이여.. 빠빠빠... 빠빠빠.. 빠라라~,10
4094,밥들은 먹었고?,10
4095,예!!,10
4096,물건은?,10
4097,아직.. 죄송헙니다.,10
4098,오늘 마누라 생일이라며?,10
4099,"형님, 고맙습니다.",10
4100,짜식.. 고마우면 잘혀.. 알겄냐?,10
4101,예. 목숨을 바치겠습니다.,10
4102,지랄허고자빠졌네.. 목숨은 니 마누라헌테 바치고 시키는 일이나 잘하라고.,10
4103,예..,10
4104,사.. 살려 주세요... 전 아무것도 몰라요...,10
4105,...,10
4106,거 담배 좀 끊으쇼.. 나이도 있는데..,10
4107,짜식.. 넌 임마 장가 안가냐? 나이도 있는데?,10
4108,가면 뭐합니까? 형님처럼 기러기 아빠로 살라고?,10
4109,휴~,10
4110,거 고만하고 애들이랑 형수 들어오라고 하쇼.,10
4111,아휴.. 혼자 살아.. 어차피 인생 도꾸다이다.. 근데..,10
4112,눈까리 백 개 있어 봐요. 내가 겁내나.,10
4113,왜 이리 신났어?,10
4114,"확장성, 머시냐 호환성이 좋다고 해야 할까?",10
4115,뭔데 그래?,10
4116,"나중에 형님 정계, 재계, 학계 진출 시 요긴한 자료가 되고... 지도 역시 빠",10
4117,그니까 뭐냐고?,10
4118,한결은행서 3천억을 받아갖고 장필우한테 3백억을 쐈습디다.,10
4119,...!!,10
4120,미래자동차 오너님 비자금 파일! 흐흐흐...,10
4121,뭐?,10
4122,형님께서 맡아주쇼. 나중에 요긴하게,10
4123,이런 여우같은 곰을 봤나..,10
4124,미래자동차 재무팀장이었던 문일석한테 받은 겁니다.,10
4125,"오현수 회장 별장에서 성접대가 있었다고 하는데, 사실입니까?",10
4126,성접대에 동원된 여성들은 누구죠?,10
4127,"오회장과 장의원으로부터 보복을 당했다고 주장했는데,",10
4128,...,10
4129,에헤~ 그러다 아그들 얼굴 뚫어지겠구만..,10
4130,특에이로다가 캐스팅했으니까 걱정 붙들어 매쇼. 들어들 가.,10
4131,연장 끄내니까 바루 토해냅디다.,10
4132,그리고 나 한마디만 헙시다.,10
4133,...?,10
4134,나두 이제 나이도 있고.. 이것저것 비즈니스도 한둘이 아닌데..,10
4135,...,10
4136,웬만허면 조상무가 알아서 허쇼. 지집아들도 알아서 구하시고.,10
4137,달 참 밝다.. 달아달아,10
4138,빨갱이 섀퀴들...,10
4139,...,10
4140,우째됐건 참 좋은 일이데이.. 언론사와 기업이 마케팅 파트너,10
4141,예..,10
4142,"회장님, 늦어서 죄송합니다.",10
4143,괘안타. 약속한 시간에 정확히 왔다 아이가.,10
4144,노는 게 귀찮으면 죽어야죠.. 헤헤...,10
4145,비정규직관련법안은 어케 됐노?,10
4146,저 장필우가 목숨 걸고 막고 있으니까 걱정 마십쇼.,10
4147,"그럼, 한잔 해뿌까?",10
4148,마 장의원 클럽이 아주 실하데이.. 드라이버다.. 드라이버...,10
4149,파 5홀에서 홀인원...?,10
4150,이를 우짜노? 고마 핀 앞에서 섰부렸네?,10
4151,이럴 땐 제가 나서지요..,10
4152,"안상구 사장. 사장, 사장 해주이께네.. 다 똑같은 사장으로 비요?",10
4153,...,10
4154,사이즈가 다르잖소. 청소를 시켰으면 청소만 해주지 와 쓰레기를 훔치요?,10
4155,...?,10
4156,...!! 도청했냐?,10
4157,복사본 또 있어예?,10
4158,...,10
4159,갖고 온나.,10
4160,여 하나 썰고..,10
4161,여기요?,10
4162,거 말고 여기 썰라고.,10
4163,...?,10
4164,"우리 상구씨, 이제부터 바보로 삽시데이.",10
4165,...?,10
4166,"고마 썰어버리고, 정신병원으로 보내뿌라!",10
4167,조상무!! 조상무!!! 너 이 씨벌럼아...,10
4168,병신은 됐지만.. 날 바보로 만들진 못허지...!,10
4169,정신병원엔 얼마나 갇혀있었죠?,10
4170,1년 허고 6개월 정도 있었는데 매일 두 번씩 약이 나옵디다.,10
4171,밥을 먹지 않아도 허기지지 않고.. 허벌나게 잠만 오드만...,10
4172,참말로 바보가 되겠구만 싶어서.. 약이 안 넘어갑디다.,10
4173,병원에서는 어떻게 나왔습니까?,10
4174,경영악화로 병원이 문을 닫드만.. 그래서 뭐.. 걸어 나왔습니다.,10
4175,"그럼, 안상구씨는 복수를 원해서 이러는 겁니까?",10
4176,복수 같은 그런 달달한 거로다가 몰고 가면 머시냐..,10
4177,2년 전 미래자동차 재무팀 팀장 문일석으로부터 제보를 받고 증거자료를 넘,10
4178,안상구는 뭐하는 사람입니까?,10
4179,... 건달입니다.,10
4180,깡패?,10
4181,예.,10
4182,인사드려.,10
4183,안상구라고 합니다.,10
4184,최근 해철이파라고 신흥조직입니다. 조장을 맡고 있습니다.,10
4185,어려 보이는데.,10
4186,그만큼 똘똘한 친구요.,10
4187,주먹 쓰는 친구가 똘똘하기까지 하면 사고치는 거 아뇨?,10
4188,사고 칠 머리까진 없습니다.,10
4189,올해 대선에서 큰 역할을 해줄 것으로 기대하고 있습니다.,10
4190,첫 수저 뜨는 일이니만큼 폐 끼치지 않게 열심히 하겄습니다.,10
4191,... 한잔 하시오.,10
4192,"힘 빼고, 고개 들지 말고. 팔로우를 끝까지.",10
4193,쪼간한 게 내 맘 같지 않구만...,10
4194,힘으로만 치려고 하니까 그렇지.. 공도 안보고..,10
4195,본거 같은데..,10
4196,빠따만 꽉 쥐고 있지 말고 공을 보란 말이야.. 그래야 니가 원하는 걸 얻지.,10
4197,...?,10
4198,검정고시 봐서 전문대라도 들어가.,10
4199,저 공부 싫은데요..,10
4200,너 깡패 왜 됐냐?,10
4201,뭐.. 그냥... 서울 와서 그짝으로 풀렸는데요..,10
4202,그래서 그냥 양아치로 살래?,10
4203,...,10
4204,너도 성공하고 싶으니까 나한테 온 거 아냐?,10
4205,...,10
4206,앞으로 내가 시키는 대로만 할 수 있겠어?,10
4207,예. 시켜만 주십쇼.,10
4208,... 좋아. 지금부터 넌 내가 주는 밥그릇만 받아먹는다.,10
4209,...?,10
4210,괜히 주인밥상에 숟가락 얹지 말라고.,10
4211,...,10
4212,"이정재, 김화수, 유지광, 정치깡패들이 왜 죽었는지 알지?",10
4213,...,10
4214,감당할 수 없으면 지금 빠지고.,10
4215,...,10
4216,10분만 있다가 지집아들 넣어주고.,10
4217,예.,10
4218,"상구야, 요즘 검찰 장난 없다.",10
4219,그래도 저희가 애쓴 건 알어주시겠죠.. 설마 모가지 자를까요?,10
4220,내가 월간수도 기자들 라인으로 보니 야당이 가만있지 않을 것 같아.,10
4221,지가 달려 들어가면 이짝도 걸릴 것 투성인데..,10
4222,너 연예기획사 갖고 있지? 지금 몇몇 PD 작살내고 있거든.,10
4223,...,10
4224,장필우 믿어봐. 그 친구가 너 보고만 있지 않을 거다.,10
4225,...,10
4226,장필우고 나발이고 전 형님만 보고 갑니다.,10
4227,"내 줄이 니 줄이야, 임마.",10
4228,오현수 회장과 장필우 의원은 어떻게 알게 됐습니까?,10
4229,수도일보 논설주간 이강희를 통해 소개받었습니다.,10
4230,이강희 논설주간과는 어떤 관계죠?,10
4231,... 그건 스토리가 좀 기니까.. 검찰에 출두해서 밝히겠습니다.,10
4232,후~ 재주는 곰이 넘었는데.. 떼놈이 누구냐...?,10
4233,미래자동차와 장필우 의원의 비자금을 폭로한 안상구씨가 조금 전 검찰에,10
4234,이제 시작해볼까요?,10
4235,어디서부터 하면 되겄소?,10
4236,정신병원에서 나온 뒤부터 시작해보죠.,10
4237,후~ 병원서 나와 보니까.. 나 말고 장필우를 노리는 자가 또 있드만..,10
4238,그게 누굽니까?,10
4239,"아따, 고게 누굴란가?",10
4240,...,10
4241,수도일보 이강희한테 연락해가 밥이나 함 묵자 해라.,10
4242,"예, 알겠습니다.",10
4243,"이기.. 글이고, 똥이고?",10
4244,음식이 어떻습니까? 간이 좀 맞습니까?,10
4245,"예, 뭐 그럭저럭.. 먹을 만합니다.",10
4246,여도 많이 변했어요.. 예전에는 간이 딱 맞았는데... 하기사 우리 주간님도,10
4247,"김의원님, 실례지만 양념은 그만 치시고 지금 어떤 요리를 하시는지 말씀해",10
4248,장필우의원이 검찰뺏지 빼고 금뺏지 단 게 20년입니다.,10
4249,어허.. 김의원님 오늘 로타리만 도실 겁니까?,10
4250,미래자동차. 장의원과의 관계에 대해 들어보신 적 있으십니까?,10
4251,...,10
4252,"한식구라 쉬쉬하고 있기는해도, 내 감으로 보건데 스톱워치는 눌러졌습니다.",10
4253,무슨 말씀을 하시고 싶은 겁니까?,10
4254,시한부 인생이란 겁니다. 지금이야 석명관 은행장이 해외도피중이라 잠잠하,10
4255,...?,10
4256,그럼 검찰도 뒷짐만지고 있지는 못할 거고...,10
4257,...,10
4258,오늘의 요지입니다. 스테션 풔 트렌스퍼. 차를 갈아탈 때가 왔다 이겁니다.,10
4259,저 같은 글쟁이가 무슨 힘이 되겠습니까?,10
4260,장의원을 캐스팅해가 여의도에 데뷔시킨 게 이주간님 아입니까?,10
4261,...,10
4262,당장은 내한테 이런 실 하나 걸쳐주십사..,10
4263,... 짜네.. 음식이 무척 짜군요..,10
4264,"이번 건은 팀워크 맞춰보는 정도라고 생각하시고,",10
4265,"그럼요, 그럼요. 맘 같아선 자재비만 빼고 다 드리고 싶죠.",10
4266,예끼.. 누굴 도둑으로 만들어.. 하하하..,10
4267,"그래, 박사장도 이참에 금줄 잡았으니 확 일어서시게.",10
4268,감사합니다. 명심하겠습니다.,10
4269,지금 상황에서 이게 중요해?,10
4270,글쎄요..,10
4271,저무는 거라고.. 요게 다시 발딱 서나?,10
4272,힘들죠. 임기가 1년도 안 남았는데..,10
4273,그니까! 중요한 건 다음인데... 어차피 야당 애들은 포기하는 눈치고...,10
4274,가만 안두겠죠.,10
4275,그리고 김석우가 너 고등학교 선배라며?,10
4276,국민학교로 알고 있는데요.,10
4277,그니까!! 나랑은 대학동기야. 그림이 좋잖아?,10
4278,나쁘지 않죠.,10
4279,그쪽이랑은 얘기 다 끝냈으니까 장필우만 확실히 잡어.,10
4280,알겠습니다.,10
4281,칼잡이가 누구야?,10
4282,"우장훈이라고 특수부 에이슨데, 잠깐 오라고 했습니다.",10
4283,족보는?,10
4284,지방대 출신이라 족보는 없는데.. 그래서 꼬리 자르기도 좋구요.,10
4285,근데 어떻게 여기까지 왔어? 족보도 없이.,10
4286,연수원 성적이 탑입니다.,10
4287,애는 어때?,10
4288,얄짤없습니다. 한번 물면 미친년 빤쓰까지 털어내죠. 충성도도 높고.,10
4289,"어, 왔어. 인사드려. 여긴 17기 오명환 선배님. 지금은 민정수석으로 계시고.",10
4290,우장훈입니다.,10
4291,앉지.,10
4292,몇 기?,10
4293,33깁니다.,10
4294,연수원 탑이었다구?,10
4295,예.,10
4296,근데 뭐하러 검찰에 왔어? 로펌에 가서 돈이나 벌지.,10
4297,... 검사가 제 길이라고 생각했습니다.,10
4298,거 별로 좋은 길도 아닌데.. 요즘 검사 누가 알아주나...,10
4299,선배님이 검찰을 선택하신 이유와 크게 다르지 않을 겁니다.,10
4300,"... 이 친구 제법이구만.. 자, 한잔 받지.",10
4301,"예, 알겠습니다.",10
4302,"아이고, 김장관님, 전화를 다 주시고..",10
4303,...,10
4304,전 지금 옥류당에서 식사중인데.. 그래요? 알겠습니다.,10
4305,누군데요?,10
4306,김장관이 여기 왔다네.. 나 잠깐 갔다 올게..,10
4307,앞으로 기대가 커. 잘해보라구.,10
4308,예.,10
4309,아흐.. 속 쓰려... 이제 이 짓도 못해먹겠다...,10
4310,조금만 더 시간을 주십쇼.,10
4311,타이밍 놓치면 좆되는 거야. 니가 아무리 잡고 싶어도 못 잡아요.,10
4312,예.,10
4313,그리고 이번 인사말이야..,10
4314,양프로가 대검으로 가게 됐다.,10
4315,... 저 이번에 물먹으면 삼수에요.,10
4316,나두 힘들다.. 누군 삼수생 두고 싶겠냐..,10
4317,솔직히 까놓고 얘기해서 저만큼 조직에 충성하는 놈 있습니까?,10
4318,없지..,10
4319,"그럼, 양프로가 저보다 실력이 뛰어납니까?",10
4320,"실력이야 당연 니가 에이스지.. 근데, 양프로 걔 장인이 청와대 라인이잖아..",10
4321,...,10
4322,어쩌겠냐? 좆같아도 대한민국 실력보다 줄인데.,10
4323,...,10
4324,그래서 하는 얘긴데... 장필우만 잡아. 그럼 줄이고 빽이고 다 필요 없어.,10
4325,...,10
4326,"예, 선배님. 알겠습니다.",10
4327,...,10
4328,내 말 명심하고.,10
4329,씨발..,10
4330,"피니시가 안 좋아, 내가. 공이 뻗질 않아.",10
4331,채가 맘에 안 드시는 건 아닌가요?,10
4332,혼마라면 나도 있지.,10
4333,별이 다섯 개!,10
4334,혼마 5스타?,10
4335,월간수도는 어때?,10
4336,수도일보 있을 때가 좋았죠.. 어차피 뭐 월간수도야 수도일보 따까린데...,10
4337,그러게 왜 돈을 받고 글을 쓰고 그래.. 기자가..,10
4338,요즘 누가 뭐 그냥 쓰나요.. 기자가..,10
4339,죄송합니다.,10
4340,요즘도 검찰청 출입하나?,10
4341,그럼요. 그나마 제가 검찰통이라 요렇게 빌어먹고.. 혹시 필요하신 거라도..?,10
4342,검찰이 장필우를 물고 있다고?,10
4343,아직 확증은 없는데.. 그냥 물고만 있는 거죠 뭐...,10
4344,누구야?,10
4345,우장훈 검사라고 특수부소속인데.. 좀 재수가 없죠.. 그 새끼가...,10
4346,거기 캡이 누구지?,10
4347,최충식 부장검사라고 지검장 직계죠.,10
4348,민정수석라인이네?,10
4349,김석우쪽이라고 봐야죠.,10
4350,... 우장훈 걔는 고향이 어디야?,10
4351,경상도요.,10
4352,광어야?,10
4353,잡어에요. 실력이야 최곤데 족보에 밀려서 이번 인사 때도 물먹었거든요.,10
4354,캐릭터는?,10
4355,좆같죠. 기자들이랑 사이도 안 좋고.. 지 혼자 잘났죠 뭐..,10
4356,...,10
4357,스고이!!,10
4358,별이 다섯 개!,10
4359,"고기자, 수도일보로 다시 와야지?",10
4360,불러만 주시면 목숨을 바치겠습니다.,10
4361,그럼 내가 부탁 하나만 해도 괜찮겠어?,10
4362,분부만 내려주십쇼.,10
4363,너 우장훈 걔랑 술 한 잔 해라.,10
4364,예?,10
4365,...?,10
4366,...?,10
4367,"야 임마, 너 화장실 청소는 다 했냐?",10
4368,골프채 닦아놓고. 사무실 청소 좀 해라. 알겄냐?,10
4369,후~,10
4370,달라고 할 땐 언제고..,10
4371,"장필우의원 후원회 회장 송만섭이라고 리버건설 대표로 있는데,",10
4372,건설사 대표가 후원회 회장이라?,10
4373,그렇더라구요. 장의원 처남의 둘째가 그 회사 이사로 있구요.,10
4374,... 누구에요?,10
4375,"문방섀시라고 섀시만드는 회사의 대푠데, 자세한 건 지금 파악 중입니다.",10
4376,건설사대표랑 섀시업자라.. 궁합도 좋고..,10
4377,요즘 회사도 안 나오고 집에만 있다는데요. 장의원이랑은 접촉도 없구요.,10
4378,그 양반 간이 쉽게 쪼그라드나.. 검찰을 똥으로 아는데..,10
4379,근데 검사님.. 괜찮으세요?,10
4380,뭐가요?,10
4381,양검한테 밀리셨다고.. 어떻게 오늘 소주 한잔 하실래요?,10
4382,물을 하두 처먹어서 술맛도 안 납니다.,10
4383,...,10
4384,일단 문방섀시가 어떤 회산지 자세히 알아보세요.,10
4385,네.. 근데 우리가 잡을 수 있을 까요? 워낙 강적들이라...,10
4386,뭐라도 좋으니 썩은 동아줄 하나라도 들고 오세요.,10
4387,밥은 먹었냐?,10
4388,아직 안 먹었습니다.,10
4389,붙어서 한 젓가락 거들어.,10
4390,아닙니다. 형님 드십쇼.,10
4391,왜? 병신이 끓인 거라 드럽냐?,10
4392,아.. 아닙니다.. 형님 드시기에도 부족해 보여서요..,10
4393,콩 한쪽도 나눠 먹으라 했다. 언능 와서 거들어.,10
4394,예.,10
4395,공사는?,10
4396,오늘 큰 거루다가 5장 넘겼습니다.,10
4397,자리 한 번 더 만들어라. 그짝도 간보는 건 끝났을 거여.,10
4398,안 그려도 조만간 장의원을 직접 보기로 혔습니다.,10
4399,깨끗허게 세탁한 겁니다. 위치추적도 안되고요.,10
4400,"형님, 엮은 다음엔 물 먹이는 것만 남은 겁니까?",10
4401,누굴?,10
4402,장필우 의원요.,10
4403,장필우를 물 먹여?,10
4404,"예, 아닌가요? 시방... 그거 구상하시는 거 아닙니까?",10
4405,아.. 이... 써글놈들....,10
4406,죄송헙니다.,10
4407,담배 있냐?,10
4408,예.,10
4409,후~ 장의원 낙마해서 우리가 얻는 게 뭐여? 쾌감? 복수?,10
4410,...,10
4411,"복수는 그런 게 아니다. 우린 장의원한테 고마운 사람, 감사한 사람이 돼야",10
4412,예...,10
4413,난 작은 것 하나만 해주면 되는거여. 마음 속 종을 울려주기만 허면 된다고.,10
4414,문방입장에선 한두푼 이익보자고 이런 거물한테 붙은 건 아닐 테고...,10
4415,...,10
4416,뭐에요?,10
4417,안상구라고.. 일개 조직에서 자라 얼마 전까지 회장소리 듣던 자에요.,10
4418,깡패라고?,10
4419,"예, 조회를 좀 해보니까..",10
4420,연예쪽도 관련 있어요?,10
4421,"건설사에 대부업체, 연예기획사, 나이트, 룸살롱 완전 문어발이에요.",10
4422,방송PD 로비사건은 면피용이다?,10
4423,제 직감으론 그렇습니다. 그리고 문방사장은 안상구 심복이었구요.,10
4424,그 정도로 손상을 주지 않으면 안 되는 사,10
4425,누구요?,10
4426,... 잘나가던 정치깡패가 자신의 부하를 통해서 장필우의 빨대를 물었다.,10
4427,그러게요.. 하던 사업이면 뇌물먹일 때나 비밀스러우면 되지.. 나머진 시스템,10
4428,위장하고 있는 겁니다.,10
4429,위장이요?,10
4430,이 자식들 공사치고 있구만..,10
4431,"화끈한 오빠들이랑 한번 붙여드릴까? 아님, 나두 좋구..",10
4432,...?,10
4433,"아저씨, 나 좀 급해서 그러는데.. 화장실 좀 쓸 수 있어요?",10
4434,...?,10
4435,여자화장실이 꽉 차서.. 팁은 두둑하게 드릴게..,10
4436,고마워요..,10
4437,...?,10
4438,꼴이 그게 뭐야? 밥은 먹고 다녀요?,10
